x1,x2,x3,time,event,time_true,c1,c2
-1.1575496471201177,1.1005886350495049,1.3223279632499043,2.6517,1,2.6517,6.0,inf
0.2897558023277514,1.1022002684319647,-0.19409872564239644,2.7518999999999996,1,2.7518999999999996,6.0,inf
0.7808540692250985,0.4753317433082494,0.3568782015846065,0.5198999999999999,1,0.5198999999999999,6.0,inf
0.5439736447085796,1.0121696946505536,1.7578417894279508,1.416,1,1.416,6.0,inf
-0.9613826412454365,0.015324487685402156,1.4805102860328185,1.1496,1,1.1496,6.0,inf
1.071008665601581,-0.1166198584895135,-1.2014885048922535,3.3762,1,3.3762,6.0,inf
0.7014556601104507,0.5484647905938862,-0.5491291869621872,2.7651,1,2.7651,6.0,inf
0.7049734550988194,1.4041815729374232,0.018758249640510007,1.6490999999999998,1,1.6490999999999998,6.0,inf
0.7450626026618294,1.4428698561421842,-0.24874479134917335,2.7098999999999998,1,2.7098999999999998,6.0,inf
1.1043472383723143,0.4756852217944636,0.06478435598206934,2.9555999999999996,1,2.9555999999999996,6.0,inf
2.242972395734681,-1.3105074212673953,0.9795735385900656,1.4753999999999998,1,1.4753999999999998,6.0,inf
-0.6114931227230745,-0.5652995229234976,0.7632392671838494,6.0,0,7.483499999999999,6.0,inf
0.04721118309074067,-2.3565044458904296,0.6790192561637218,4.1559,1,4.1559,6.0,inf
1.7542346824437531,1.0848415587541649,1.0247693635050514,0.10859999999999999,1,0.10859999999999999,6.0,inf
-1.3379798662995022,-0.02121792630344608,-1.1080381924915945,6.0,0,8.0001,6.0,inf
0.3255744688871539,1.3608556258986546,-0.4537102940421142,0.48779999999999996,1,0.48779999999999996,6.0,inf
-0.6891177159876936,1.3731270411287064,1.3131379463147272,0.8009999999999999,1,0.8009999999999999,6.0,inf
-0.019821809991921974,-0.14040933330373662,-0.9490907208995774,1.8482999999999998,1,1.8482999999999998,6.0,inf
0.4747532459975647,0.697460588610545,-1.256660828126199,0.49349999999999994,1,0.49349999999999994,6.0,inf
-1.9311014161570534,-0.014017030063828267,-0.43544284462986715,1.251,1,1.251,6.0,inf
-0.992478278066638,-1.4335705389907494,-1.1498717798631952,3.6666,1,3.6666,6.0,inf
-1.4054710825938028,0.47045528850241825,-0.3890728735144133,1.1732999999999998,1,1.1732999999999998,6.0,inf
-0.23109550849022736,0.22791972199518654,1.231600737497182,1.5920999999999998,1,1.5920999999999998,6.0,inf
-0.6888470849596248,0.24332483670656943,0.12416565200465529,1.9514999999999998,1,1.9514999999999998,6.0,inf
1.5151057798585295,1.6637828687807545,0.04019428484095222,2.1228,1,2.1228,6.0,inf
-0.6031715465509421,-0.9006581551008431,-0.9851022353189088,3.3428999999999998,1,3.3428999999999998,6.0,inf
1.7136844875562847,-1.4979077719641565,-1.3417409455770637,1.5983999999999998,1,1.5983999999999998,6.0,inf
-0.40624919079488403,0.9637965523525207,1.2199336441881607,0.8261999999999999,1,0.8261999999999999,6.0,inf
0.2714095207976621,1.2396007151230675,-1.9616597943260055,1.8446999999999998,1,1.8446999999999998,6.0,inf
0.0398402000868698,0.6676010184493744,-1.0986906203038906,3.675,1,3.675,6.0,inf
0.011518318252040626,0.14987021877588794,1.6660463686121272,1.2405,1,1.2405,6.0,inf
-1.127178008332383,0.33464057508397743,-0.013627915183638291,1.2399,1,1.2399,6.0,inf
0.3347129753783593,0.28810484413365345,-1.2063582031812279,1.8713999999999997,1,1.8713999999999997,6.0,inf
0.3838915485647446,0.1756652181688829,1.3145847376838544,1.5711,1,1.5711,6.0,inf
0.23783551398709574,-0.24908763374193207,-0.361691811216677,0.048299999999999996,1,0.048299999999999996,6.0,inf
0.6214116743600673,1.2635818297231562,0.07303164765522975,0.5145,1,0.5145,6.0,inf
-0.8192455465198243,-0.49896831460737046,1.1333581601911062,2.2586999999999997,1,2.2586999999999997,6.0,inf
-0.2975792055303953,-1.2631609505820889,-0.5523445820964565,6.0,0,8.0001,6.0,inf
-0.6615627047052898,0.062244535361986784,-1.9314171534432234,1.6910999999999998,1,1.6910999999999998,6.0,inf
-1.7041703253027702,-0.6646819578660208,0.06293510525022716,0.8007,1,0.8007,6.0,inf
0.36753632089104854,-0.8678967781197107,1.4827643657514467,1.0767,1,1.0767,6.0,inf
-0.6354887933396248,0.6048198131020329,0.43129762666820826,4.975199999999999,1,4.975199999999999,6.0,inf
-0.07772050691944417,-1.131037311133494,0.46131571406747984,3.7829999999999995,1,3.7829999999999995,6.0,inf
2.249767837979912,-0.9470728561999249,-0.8165191757796844,2.7893999999999997,1,2.7893999999999997,6.0,inf
0.23031052894935639,-0.582039880955564,0.3145029795388519,2.5608,1,2.5608,6.0,inf
0.10741590014418691,-0.8595763036396099,1.7286390666952818,0.48749999999999993,1,0.48749999999999993,6.0,inf
1.073945782233389,-0.40395277036339416,1.331046140328412,1.6134,1,1.6134,6.0,inf
1.2463539133011066,-0.3312549155435443,-0.09036522546358272,2.832,1,2.832,6.0,inf
1.8128926970985009,-1.2489764443216158,1.2006691984068325,1.8386999999999998,1,1.8386999999999998,6.0,inf
-0.5214839732612805,-1.3411138456955944,-0.22398111573792917,6.0,0,8.0001,6.0,inf
1.79593494193053,2.054966094232274,1.5429594975136418,0.5181,1,0.5181,6.0,inf
-0.1313577981482964,0.20821999099267277,-1.3044637921329267,1.8260999999999998,1,1.8260999999999998,6.0,inf
-1.1582267930006607,-0.3925730015153154,0.17457956453575962,1.6463999999999999,1,1.6463999999999999,6.0,inf
-0.9288913163533531,0.5236847205900642,-2.288017443887584,3.8471999999999995,1,3.8471999999999995,6.0,inf
1.1078468780243202,0.21305466910167337,-0.2916966045141975,2.5923,1,2.5923,6.0,inf
0.7625415633178573,0.14184248859743975,3.207153956371871,0.10319999999999999,1,0.10319999999999999,6.0,inf
1.2825238485307555,-0.358490229335551,-0.1932596391606314,1.7498999999999998,1,1.7498999999999998,6.0,inf
-0.9218244626383227,-0.2582651154712755,1.5773277968151052,6.0,0,8.0001,6.0,inf
-0.33978995341316276,-0.4350798004858062,0.5785282403453401,4.4205,1,4.4205,6.0,inf
-1.1977171150486927,1.668597991096509,1.6008908533181807,1.7477999999999998,1,1.7477999999999998,6.0,inf
-1.9755857390181082,-0.2900582031882787,-0.46638005516270553,0.18719999999999998,1,0.18719999999999998,6.0,inf
-0.018063475670969564,0.4525521410947113,-0.45281711687496967,0.25739999999999996,1,0.25739999999999996,6.0,inf
1.58269462442545,0.517938210080287,-0.06076174065696192,2.226,1,2.226,6.0,inf
1.112087125079714,-1.8194734078115555,0.11403389727989356,2.3619,1,2.3619,6.0,inf
-0.7771852726914085,1.1206934310435266,0.0651071204330786,0.9596999999999999,1,0.9596999999999999,6.0,inf
1.1674697823227693,0.2378828214397813,0.5430958907985027,1.1645999999999999,1,1.1645999999999999,6.0,inf
-0.5767782426282639,-1.7521595919768305,-0.7965822267796822,3.5765999999999996,1,3.5765999999999996,6.0,inf
0.3121118125102881,1.4640615841893774,0.6609961297413725,1.3491,1,1.3491,6.0,inf
0.8269891880975326,0.9619935318943045,1.3567154679053497,0.49379999999999996,1,0.49379999999999996,6.0,inf
-0.4075856277256397,0.2933273858807129,-0.8309952815608833,3.1910999999999996,1,3.1910999999999996,6.0,inf
-0.884637432295206,-0.6346109327867375,-0.9889448511047884,4.904699999999999,1,4.904699999999999,6.0,inf
0.6496126515026776,-0.8860747858628903,0.8539502994594381,2.2257,1,2.2257,6.0,inf
-0.17720307799839538,-0.15494516596955984,0.20253397823085742,1.1817,1,1.1817,6.0,inf
-0.5518358586639175,-0.44882257429729816,0.923612755382605,0.8673,1,0.8673,6.0,inf
0.6342960889875352,0.9871088907661414,-1.0240674283525153,3.2144999999999997,1,3.2144999999999997,6.0,inf
-0.2149706802314874,0.6267391143946701,-0.3786075170330493,3.7205999999999997,1,3.7205999999999997,6.0,inf
0.3828658040818876,1.0741223563561473,0.49026694971351537,1.1298,1,1.1298,6.0,inf
-0.9656088638585673,0.2008386416307536,-0.6107869701049022,1.3103999999999998,1,1.3103999999999998,6.0,inf
0.724027224053564,-0.1488253152647907,0.3175180603960626,0.41969999999999996,1,0.41969999999999996,6.0,inf
-0.9466653750721706,-0.2316542182030291,0.09880537991404774,1.5591,1,1.5591,6.0,inf
-0.3856520296098386,-0.27876267085007467,-0.7838391717861558,3.3909,1,3.3909,6.0,inf
-1.8716390033358696,-0.1580326737975926,-0.29609077709794984,1.6796999999999997,1,1.6796999999999997,6.0,inf
1.1589795459602665,0.3388871718084521,-0.9277504806611071,2.7786,1,2.7786,6.0,inf
0.09363187524630702,0.21013811254186276,-1.2232121789209007,3.1565999999999996,1,3.1565999999999996,6.0,inf
0.4627701676499536,-0.01096471442583932,-0.6687170078304676,2.3874,1,2.3874,6.0,inf
-1.7025417241717429,2.40253765532069,1.5719578739939672,0.8810999999999999,1,0.8810999999999999,6.0,inf
0.1535429545953607,0.11865151695509707,-0.05273189745184738,6.0,0,8.0001,6.0,inf
-0.3943794828541882,0.33378481557031975,0.3567686361422659,2.0778,1,2.0778,6.0,inf
1.197030399774897,-0.20283033169836956,-0.5565191588185944,3.0527999999999995,1,3.0527999999999995,6.0,inf
-1.5705031920379224,0.9958700195781283,-0.41843734035333646,4.573499999999999,1,4.573499999999999,6.0,inf
0.3528595220090029,0.859530275275721,0.029116459351822017,2.5778999999999996,1,2.5778999999999996,6.0,inf
1.055577236791265,0.10033927599458463,-1.8439711508491239,2.1302999999999996,1,2.1302999999999996,6.0,inf
-1.1923200278477104,1.0342750917506858,-1.520171242612989,6.0,0,7.6911,6.0,inf
0.10912383258749464,0.6307812082694669,-1.1017273378775583,3.291,1,3.291,6.0,inf
-1.0843440417006334,-1.2784177495597857,1.2888318615013432,0.49649999999999994,1,0.49649999999999994,6.0,inf
0.043185601678194706,-1.2445598747035238,0.6755141569063257,4.239,1,4.239,6.0,inf
0.3331451434674249,-0.9509043862496928,-1.297939970436767,4.608,1,4.608,6.0,inf
1.3169498557993853,0.1212667101142797,-0.7155594040780396,1.1097,1,1.1097,6.0,inf
0.16816169119766936,-0.7520865246303359,0.6366323977293266,0.7364999999999999,1,0.7364999999999999,6.0,inf
-0.6896328682143948,-1.5939974901829335,-0.32963274202747,4.8789,1,4.8789,6.0,inf
0.5758953762486562,-0.6279682509515783,1.7848182991319674,2.2245,1,2.2245,6.0,inf
0.0025575524501651745,-0.05406754911227446,0.4479530681625175,2.0208,1,2.0208,6.0,inf
1.080166561386725,-0.10543054307223401,-0.2852350730399963,2.1980999999999997,1,2.1980999999999997,6.0,inf
