id,k,x1,x2,x3,time,event,time_true,c1,c2
0,0,1.8675349793187437,-0.8209452297336863,-1.1509341416256844,2.3855999999999997,1,2.3855999999999997,6.0,inf
0,1,1.8675349793187437,-0.8209452297336863,-1.1509341416256844,2.3855999999999997,1,2.3855999999999997,6.0,inf
0,2,1.8675349793187437,-0.8209452297336863,-1.1509341416256844,2.3855999999999997,1,2.3855999999999997,6.0,inf
0,3,1.8675349793187437,-0.8209452297336863,-1.1509341416256844,2.3855999999999997,1,2.3855999999999997,6.0,inf
0,4,1.8675349793187437,-0.8209452297336863,-1.1509341416256844,2.3855999999999997,1,2.3855999999999997,6.0,inf
0,5,1.8675349793187437,-0.8209452297336863,-1.1509341416256844,2.3855999999999997,1,2.3855999999999997,6.0,inf
1,0,0.8622086498370787,1.3156865206742194,0.28226237347722266,2.2056,1,2.2056,6.0,inf
1,1,0.8622086498370787,1.3156865206742194,0.28226237347722266,2.2056,1,2.2056,6.0,inf
1,2,0.8622086498370787,1.3156865206742194,0.28226237347722266,2.2056,1,2.2056,6.0,inf
1,3,0.8622086498370787,1.3156865206742194,0.28226237347722266,2.2056,1,2.2056,6.0,inf
1,4,0.8622086498370787,1.3156865206742194,0.28226237347722266,2.2056,1,2.2056,6.0,inf
1,5,0.8622086498370787,1.3156865206742194,0.28226237347722266,2.2056,1,2.2056,6.0,inf
2,0,0.7104786023574754,-1.7241996705132996,0.024746740996854474,1.8696,1,1.8696,6.0,inf
2,1,0.7104786023574754,-1.7241996705132996,0.024746740996854474,1.8696,1,1.8696,6.0,inf
2,2,0.7104786023574754,-1.7241996705132996,0.024746740996854474,1.8696,1,1.8696,6.0,inf
2,3,0.7104786023574754,-1.7241996705132996,0.024746740996854474,1.8696,1,1.8696,6.0,inf
2,4,0.7104786023574754,-1.7241996705132996,0.024746740996854474,1.8696,1,1.8696,6.0,inf
2,5,0.7104786023574754,-1.7241996705132996,0.024746740996854474,1.8696,1,1.8696,6.0,inf
3,0,0.014372033553237074,0.4075763438754563,-0.306953947247755,0.36329999999999996,1,0.36329999999999996,6.0,inf
3,1,0.014372033553237074,0.4075763438754563,-0.306953947247755,0.36329999999999996,1,0.36329999999999996,6.0,inf
3,2,0.014372033553237074,0.4075763438754563,-0.306953947247755,0.36329999999999996,1,0.36329999999999996,6.0,inf
3,3,0.014372033553237074,0.4075763438754563,-0.306953947247755,0.36329999999999996,1,0.36329999999999996,6.0,inf
3,4,0.014372033553237074,0.4075763438754563,-0.306953947247755,0.36329999999999996,1,0.36329999999999996,6.0,inf
3,5,0.014372033553237074,0.4075763438754563,-0.306953947247755,0.36329999999999996,1,0.36329999999999996,6.0,inf
4,0,1.3216025941958287,0.12810924171188742,-1.4139983688915727,2.1713999999999998,1,2.1713999999999998,6.0,inf
4,1,1.3216025941958287,0.12810924171188742,-1.4139983688915727,2.1713999999999998,1,2.1713999999999998,6.0,inf
4,2,1.3216025941958287,0.12810924171188742,-1.4139983688915727,2.1713999999999998,1,2.1713999999999998,6.0,inf
4,3,1.3216025941958287,0.12810924171188742,-1.4139983688915727,2.1713999999999998,1,2.1713999999999998,6.0,inf
4,4,1.3216025941958287,0.12810924171188742,-1.4139983688915727,2.1713999999999998,1,2.1713999999999998,6.0,inf
4,5,1.3216025941958287,0.12810924171188742,-1.4139983688915727,2.1713999999999998,1,2.1713999999999998,6.0,inf
5,0,0.8070353380832443,-1.8346519695492682,-0.010624349243934612,1.4345999999999999,1,1.4345999999999999,6.0,inf
5,1,0.8070353380832443,-1.8346519695492682,-0.010624349243934612,1.4345999999999999,1,1.4345999999999999,6.0,inf
5,2,0.8070353380832443,-1.8346519695492682,-0.010624349243934612,1.4345999999999999,1,1.4345999999999999,6.0,inf
5,3,0.8070353380832443,-1.8346519695492682,-0.010624349243934612,1.4345999999999999,1,1.4345999999999999,6.0,inf
5,4,0.8070353380832443,-1.8346519695492682,-0.010624349243934612,1.4345999999999999,1,1.4345999999999999,6.0,inf
5,5,0.8070353380832443,-1.8346519695492682,-0.010624349243934612,1.4345999999999999,1,1.4345999999999999,6.0,inf
6,0,0.040309345973330316,-0.1296356780695936,-1.0079534277904574,3.9612,1,3.9612,6.0,inf
6,1,0.040309345973330316,-0.1296356780695936,-1.0079534277904574,3.9612,1,3.9612,6.0,inf
6,2,0.040309345973330316,-0.1296356780695936,-1.0079534277904574,3.9612,1,3.9612,6.0,inf
