x1,x2,x3,time,event,time_true,c1,c2
1,0.031405559650814104,-1.3250198342066157,0.9545999999999999,1,0.9545999999999999,6.0,6.155439319404176
0,-0.37416871680052166,0.44695362458466914,0.7494,1,0.7494,6.0,1.1289315777848303
1,0.8252359889416024,-1.2022159991485102,1.0115999999999998,1,1.0115999999999998,6.0,1.2564359656358266
0,-1.3834911818940934,0.13475294433479737,5.162950604977443,0,8.0001,6.0,5.162950604977443
0,0.3255009502711499,1.5912453267637408,0.051,1,0.051,6.0,5.099995502210463
0,-1.729704082542458,-0.9148720490550822,2.5677777993075885,0,8.0001,6.0,2.5677777993075885
0,0.5136019433064254,0.5736137495611913,1.3917,1,1.3917,6.0,5.466937199008604
0,-1.639073163064618,0.09538259770384164,1.2812999999999999,1,1.2812999999999999,6.0,6.428673708507947
0,0.012876135426710442,-0.2774433119776756,0.7251,1,0.7251,6.0,6.216865191848262
1,-0.4172998301096463,0.5034154670523279,0.9066,1,0.9066,6.0,2.082690848249931
1,-1.2246913976476093,-1.147385768623668,1.8509999999999998,1,1.8509999999999998,6.0,6.900963921654155
1,0.22851916370368663,1.0608654137583424,0.49859999999999993,1,0.49859999999999993,6.0,3.114644256326205
0,0.4943000965515411,-0.02548114800709663,1.9571999999999998,1,1.9571999999999998,6.0,5.262062731147525
0,1.440796913487256,-0.18186948243584475,1.3646999999999998,1,1.3646999999999998,6.0,3.045929629582299
1,-1.5405263275715178,0.1323853080770677,5.36756066088772,0,8.0001,6.0,5.36756066088772
0,-1.5211710158791751,-0.17710115599524293,3.094593180117838,0,8.0001,6.0,3.094593180117838
1,0.18072800324153862,0.6753535057895963,2.7396,1,2.7396,6.0,4.779619266338594
1,1.6205336456556612,-0.13818271473084154,0.8648999999999999,1,0.8648999999999999,6.0,5.078900461815625
0,0.5193916445299281,-0.14485287105857095,1.2363,1,1.2363,6.0,5.592932722377263
1,0.7764278674358542,-0.006620865850261991,1.8213,1,1.8213,6.0,6.229864955222568
1,-1.2882519242742112,1.706337275186328,0.22229999999999997,1,0.22229999999999997,6.0,1.9157874390403493
0,-0.987385009567772,-0.18281486154256366,0.8694,1,0.8694,6.0,3.4486383810572447
1,-1.307276036247309,-1.5666599306931326,3.0371726460319257,0,8.0001,6.0,3.0371726460319257
1,-0.46734198763599577,-0.18099467797917487,0.9743999999999999,1,0.9743999999999999,6.0,1.5652059810959857
0,0.7436542430704149,-1.50000814409387,1.7706,1,1.7706,6.0,2.142921173680259
0,1.1686314815560175,0.6600062201159044,0.8349,1,0.8349,6.0,4.421012268480663
1,1.041002390727642,-1.350849429041419,1.3173,1,1.3173,6.0,6.192896904156438
1,-0.9449614820960427,-1.6543366928091463,3.066,1,3.066,6.0,4.682155131333177
0,-0.04485180001871952,0.230539511880862,0.6939,1,0.6939,6.0,5.011982746127074
1,-0.6215683202318528,1.9734926055660744,0.10799999999999998,1,0.10799999999999998,6.0,2.1752360779885285
1,0.046087927386888626,-0.6587615599055585,0.7949999999999999,1,0.7949999999999999,6.0,6.762090001545228
1,-1.015396464398479,-0.40322418468138177,4.49269257887522,0,8.0001,6.0,4.49269257887522
1,0.5893110821874782,-0.8232705028382142,0.126,1,0.126,6.0,4.143865073028519
1,2.0288298457951663,1.3745418173541395,0.08189999999999999,1,0.08189999999999999,6.0,5.566182359222954
1,0.788077428909447,-1.6376765383031002,0.831,1,0.831,6.0,3.566211722371016
1,-0.8384958773592647,0.7745489809676657,0.0846,1,0.0846,6.0,2.9612311364786743
0,-0.35183308317643963,-1.3870380547322667,1.9302,1,1.9302,6.0,7.529715830696431
1,-1.5356461582375462,0.3503745489260944,0.9965999999999999,1,0.9965999999999999,6.0,2.115550861620957
0,1.1550885741002865,-1.0273405664357966,1.9811999999999999,1,1.9811999999999999,6.0,6.362792488902604
1,0.7598713666972143,1.4050527723097566,0.15239999999999998,1,0.15239999999999998,6.0,5.502756593068172
1,0.4949371639881457,0.32381663098802166,0.2004,1,0.2004,6.0,2.889346206883421
1,-0.4365152808088009,1.4091719325008596,3.334990692876835,0,4.173299999999999,6.0,3.334990692876835
1,2.377129159445944,0.01201076126434011,0.8255999999999999,1,0.8255999999999999,6.0,7.84873867705914
1,0.4881912086408618,-0.3988887662399365,0.6294,1,0.6294,6.0,6.84319974751139
0,1.027542425110364,0.3171999235885647,0.9491999999999999,1,0.9491999999999999,6.0,5.382438818594193
0,1.696872071907734,-1.5411769557744817,1.2731999999999999,1,1.2731999999999999,6.0,7.451412387395706
1,-0.2655071355788598,-0.18554872112066814,3.2969999999999997,1,3.2969999999999997,6.0,7.19503800809794
0,1.0813362582196147,0.9410256659123304,1.2828,1,1.2828,6.0,3.215400922411403
1,-0.35962773782749946,-0.5871108562795221,4.945022622060687,0,8.0001,6.0,4.945022622060687
0,-0.2138896894484745,-0.3418158388733392,3.0368999999999997,1,3.0368999999999997,6.0,7.820429568072898
1,0.71214187111006,1.0465637995648114,0.5355,1,0.5355,6.0,3.6818444196723563
0,-2.944751334817828,-1.5381171246609402,4.857493948468408,0,8.0001,6.0,4.857493948468408
0,-0.3579848458484887,0.18627762413126825,2.2584689083120555,0,5.275799999999999,6.0,2.2584689083120555
1,-0.948715485628906,-1.9305596063448283,5.913681069687775,0,7.9998,6.0,5.913681069687775
1,-1.0640488826938477,-0.08509611650569239,0.49529999999999996,1,0.49529999999999996,6.0,6.095161536494883
0,0.27479667696341564,-0.9996547278343277,1.9379999999999997,1,1.9379999999999997,6.0,4.103295291644013
1,0.33436024383127394,0.5979646016648771,0.6222,1,0.6222,6.0,1.9057702551973987
1,0.5286285318408711,0.8907110250387326,0.6717,1,0.6717,6.0,5.896234422625427
1,0.6419177642816815,1.4903818050367927,0.05639999999999999,1,0.05639999999999999,6.0,6.7720877911736705
1,1.8583066085124538,-0.688935600397401,1.5059999999999998,1,1.5059999999999998,6.0,6.430166933300622
1,0.7814004223030451,0.5985367915093021,0.6294,1,0.6294,6.0,6.648321920238978
1,1.200382171420958,0.2942025111992041,1.0452,1,1.0452,6.0,5.915615447152767
1,-0.6250797656934513,-1.6727069280081024,2.1170999999999998,1,2.1170999999999998,6.0,2.362029562319407
0,1.109861798202229,-0.7419300416423898,0.5505,1,0.5505,6.0,2.4323909314493593
1,-1.3538838727460842,0.05147336261795347,1.3805999999999998,1,1.3805999999999998,6.0,2.5417149660038607
0,0.0497498372330453,-0.7218334827180937,1.1176485079431204,0,1.503,6.0,1.1176485079431204
0,1.791565728463954,-0.8429358485383012,1.113,1,1.113,6.0,6.704603503569164
0,-1.5274848028758663,0.49606501963904626,1.4513999999999998,1,1.4513999999999998,6.0,5.011687030117059
1,2.5278899958575387,0.0013641951353659777,0.7700999999999999,1,0.7700999999999999,6.0,3.266901191611464
0,-0.5222803687284504,0.9686195043022248,2.7762,1,2.7762,6.0,7.702675890298675
1,0.15847396345879705,0.5054278106512865,0.0312,1,0.0312,6.0,6.336160550190605
0,-1.2933580507075255,0.2255491685111402,1.1690999999999998,1,1.1690999999999998,6.0,2.092873239123455
1,2.927475891563985,-0.3107371427715533,0.7394999999999999,1,0.7394999999999999,6.0,2.8743427085762554
0,-2.0557367216941644,0.04944417063503697,5.567202672400475,0,8.0001,6.0,5.567202672400475
0,-0.7489594868728444,-0.3111079410858345,1.9025999999999998,1,1.9025999999999998,6.0,3.0426864829396885
1,-0.3012230752145857,-0.8873690198070668,2.0963999999999996,1,2.0963999999999996,6.0,3.0027987921968533
0,1.5791553800337854,-0.12586992590254834,1.0848,1,1.0848,6.0,7.04050678919856
1,1.094590124024132,-1.1890366459407804,1.6043999999999998,1,1.6043999999999998,6.0,2.611338876700603
1,-0.3207051901635636,0.643617320901406,2.0926570537981233,0,4.5804,6.0,2.0926570537981233
0,0.07193358766404168,0.6391070447353473,3.9457571066005634,0,4.0659,6.0,3.9457571066005634
0,0.8518994375919896,-0.9683345201926327,1.9204285901806517,0,2.1588,6.0,1.9204285901806517
1,0.3546764616084359,-0.8522870708716632,1.0373999999999999,1,1.0373999999999999,6.0,4.8104572974247155
0,-0.11021052137593496,1.330702194767342,1.2880527726005375,0,1.6328999999999998,6.0,1.2880527726005375
0,0.4092735763306781,1.324258880176701,0.7977,1,0.7977,6.0,4.465633948509917
