x1,x2,x3,time,event,time_true,c1,c2
1,0.16816169119766936,0.2455849082021826,1.7552999999999999,1,1.7552999999999999,6.0,7.604727539273878
1,-0.6896328682143948,-2.8720388573550837,1.8794999999999997,1,1.8794999999999997,6.0,3.515947233391012
0,0.5758953762486562,0.8080414430960481,1.5933,1,1.5933,6.0,6.49363788378984
0,0.0025575524501651745,0.2552745196206369,4.5267,1,4.5267,6.0,5.138947296605883
1,1.080166561386725,-2.0533409417698922,2.1132,1,2.1132,6.0,3.0602999283784973
1,-0.6049620464346408,1.5151854279224792,0.08489999999999999,1,0.08489999999999999,6.0,7.4590798049604
1,1.3366979708295137,-0.14998307923642293,0.3363,1,0.3363,6.0,7.085320812749986
1,0.1689050655694119,-0.7576223800933466,2.6031,1,2.6031,6.0,3.54896898403366
1,0.24266027265900705,0.4350878853543484,2.4539999999999997,1,2.4539999999999997,6.0,7.812237702430258
0,1.003804126619681,-0.5359627620983807,1.5366,1,1.5366,6.0,2.5716703151459184
1,-0.5297610891292721,0.3949482294207358,2.856,1,2.856,6.0,6.638471075496855
0,-0.5108181849489463,-0.3617366695293751,1.8717,1,1.8717,6.0,5.766273618965909
1,0.5080226831364685,-0.8982572816840239,1.0781999999999998,1,1.0781999999999998,6.0,4.297423648579899
1,-0.08392199488203618,-1.1437561334453734,1.1319,1,1.1319,6.0,1.2156382938570678
1,0.047002185482558356,0.8098888406110565,1.7858999999999998,1,1.7858999999999998,6.0,7.263587421579579
1,-0.404907991913975,0.10360388794015638,0.0315,1,0.0315,6.0,5.015427666702723
1,-0.3077206943315514,-0.7553299231611132,3.7321578035722416,0,8.0001,6.0,3.7321578035722416
1,0.8625477354573495,-0.582188226164133,1.3136999999999999,1,1.3136999999999999,6.0,3.482753260504321
1,1.9608311803783194,-0.8807244353335002,1.3713,1,1.3713,6.0,5.563811136222836
0,-1.3796848126106438,2.1608602032477067,0.2835,1,0.2835,6.0,3.4291989722887313
1,1.5147025347652128,0.38432174535663133,0.21239999999999998,1,0.21239999999999998,6.0,4.55305935704419
1,0.7389619000887426,0.1842090640348623,2.6816999999999998,1,2.6816999999999998,6.0,3.5965499189721775
0,1.2056298927766278,1.52861876620751,0.2181,1,0.2181,6.0,1.3864199776304709
0,0.17887401383500673,-0.6467037205710636,1.5239999999999998,1,1.5239999999999998,6.0,2.7528644023079027
1,-0.7349621447341009,-1.095906290020348,1.5366,1,1.5366,6.0,6.886741267454975
1,-0.2007357676071682,-0.5042758906866989,2.5862999999999996,1,2.5862999999999996,6.0,6.727080902377397
1,-0.9277535477293546,0.17313142993373012,0.5787,1,0.5787,6.0,5.671277983651083
0,-1.6716738860086928,-0.20395984863733216,2.8535999999999997,1,2.8535999999999997,6.0,4.294113137686587
0,-0.0779788284290911,-0.3460961240586612,6.0,0,8.0001,6.0,7.788911449009514
0,0.2590676447036815,0.15153189760315355,1.8377999999999999,1,1.8377999999999999,6.0,6.881825277857205
1,-0.2812449109239977,-0.44813118678661396,1.5518999999999998,1,1.5518999999999998,6.0,2.71547222877489
0,0.1896810296220114,-1.1079715139615625,2.9048999999999996,1,2.9048999999999996,6.0,4.972829625710424
0,-1.5477797679713348,0.7379636948665033,0.9239999999999999,1,0.9239999999999999,6.0,7.691658730869329
1,1.0560329586319908,-0.28178057657447,0.7311,1,0.7311,6.0,6.499322952155683
0,-0.15851646572936015,-0.3106764540408878,1.5662999999999998,1,1.5662999999999998,6.0,3.5854519581232314
1,0.040536102804263355,0.49991437197771893,3.0258,1,3.0258,6.0,4.2894656615893965
0,0.7152469874528278,0.4012232166924587,1.4304,1,1.4304,6.0,4.624787790993942
1,-0.5643146452071742,-1.1471134601512487,6.0,0,8.0001,6.0,7.313253811867795
1,2.594755183596561,-0.7612727534622215,0.8703,1,0.8703,6.0,6.000068819298298
0,1.2485765864232947,-1.4279347512913203,1.2638999999999998,1,1.2638999999999998,6.0,3.7869654645938904
1,1.2317923757751692,-1.2352780242170813,1.4675999999999998,1,1.4675999999999998,6.0,4.234289447681349
0,0.15138516298069057,0.2784694800884684,1.64616864249743,0,2.3465999999999996,6.0,1.64616864249743
1,-0.7109925167043428,-0.5215377246082451,4.444244704622716,0,8.0001,6.0,4.444244704622716
1,0.5003729288274337,-0.9777958853648708,0.9743999999999999,1,0.9743999999999999,6.0,2.6031565467161917
1,-0.7287592719084383,-1.368178934807107,1.651924195687046,0,8.0001,6.0,1.651924195687046
0,0.23330814840640762,1.2373968024781696,0.26789999999999997,1,0.26789999999999997,6.0,1.6389377411531212
0,0.2349660667562878,-0.45495753886612333,2.510778216690081,0,4.1517,6.0,2.510778216690081
1,1.235394485531693,0.1983013799533958,0.8669999999999999,1,0.8669999999999999,6.0,5.893884736816671
1,0.4410245646383956,-0.11823673872644354,1.9916999999999998,1,1.9916999999999998,6.0,2.2542825744459782
1,0.14933130553133686,-0.9936522301823698,0.8613,1,0.8613,6.0,4.978710108129321
