x1,x2,x3,time,event,time_true,c1,c2
1,-1.1908289680185653,0.47715353484453255,0.2505,1,0.2505,6.0,2.119938015030126
0,-0.41835826023423806,-0.42976071690263423,5.101604603881591,0,8.0001,6.0,5.101604603881591
1,0.06514130541235665,-0.08873681259349563,0.8076,1,0.8076,6.0,6.766857440279924
1,-0.33776597932135133,0.7069849072540032,0.4911,1,0.4911,6.0,3.0808216573220735
0,1.9926934632930988,-0.5978325035881158,1.4183999999999999,1,1.4183999999999999,6.0,5.794296650824115
1,-0.6038749284696677,-1.5216379696484426,1.8437999999999999,1,1.8437999999999999,6.0,4.247189122141881
1,0.6353444026481467,0.2820181948983559,0.078,1,0.078,6.0,7.23950200910671
0,-0.5863985454843593,-0.8466737927045382,4.954112834208306,0,8.0001,6.0,4.954112834208306
1,0.32070076181766505,-0.41307974188931745,1.6215,1,1.6215,6.0,7.952343941262248
0,-0.44288987320589074,0.052500918683702914,2.697650920454344,0,2.9309999999999996,6.0,2.697650920454344
1,-0.3930264282023863,0.7372576185846613,0.39899999999999997,1,0.39899999999999997,6.0,1.7650738230753524
1,1.6236606471244344,1.8166662662352746,0.4014,1,0.4014,6.0,3.4188494479724363
0,-0.3370287449509327,0.3425548443008916,5.158799999999999,1,5.158799999999999,6.0,6.454501494733028
0,1.717137602600714,0.11512485888677462,2.0987999999999998,1,2.0987999999999998,6.0,4.777567575421827
1,-0.7395275859374345,0.8195065355669848,1.8521999999999998,1,1.8521999999999998,6.0,7.469788154165794
1,-0.4687958310565263,0.2857616675517918,1.3457999999999999,1,1.3457999999999999,6.0,7.960559142031482
0,1.1094437944687192,-1.6911870684214059,3.2891999999999997,1,3.2891999999999997,6.0,7.4557120445922305
0,-2.4796627301290615,-0.6028398685580639,2.136167004931325,0,8.0001,6.0,2.136167004931325
1,-1.6738548611248323,-1.2396781596297055,3.3269999999999995,1,3.3269999999999995,6.0,5.1304977941021
0,0.017970567538416533,0.6966144013407269,0.702,1,0.702,6.0,6.0795015254479186
1,0.4769025612341218,1.273376495479946,0.1467,1,0.1467,6.0,7.432764197214121
0,0.572874447652,0.3562085674218433,0.8744999999999999,1,0.8744999999999999,6.0,2.0248729415899187
0,-0.32603171327496583,-1.0315389287938335,5.2883067231851815,0,8.0001,6.0,5.2883067231851815
0,-1.445288051330184,0.8011626504321825,0.3231,1,0.3231,6.0,1.378736389051011
1,0.8344402255183119,-0.9635564556977543,0.8726999999999999,1,0.8726999999999999,6.0,6.201789204056431
1,0.4463434239168314,0.25332829543805635,2.0223,1,2.0223,6.0,5.010716356913616
1,-1.1413536375669875,-1.1998636646360687,1.8863258018180846,0,8.0001,6.0,1.8863258018180846
0,0.086159770010023,-1.387117855692386,1.795744605737314,0,8.0001,6.0,1.795744605737314
1,1.8212474936650729,-1.4044433371205838,1.5894,1,1.5894,6.0,4.671288481989227
1,0.12384311381992381,0.017281189226604748,1.7286,1,1.7286,6.0,4.458075084035893
0,-1.203055835479905,-0.6618494748148305,4.768440125915642,0,8.0001,6.0,4.768440125915642
1,-0.43304451513991543,0.4364287775381311,1.0062,1,1.0062,6.0,7.839591799958882
1,-0.3743856973572253,-1.2993407460789876,6.0,0,8.0001,6.0,7.850464514702215
1,0.343774784536143,0.4902551811040163,1.9973999999999998,1,1.9973999999999998,6.0,3.06956024609451
0,0.9137045525953229,-0.6192310251064989,1.5238382449524324,0,2.2956,6.0,1.5238382449524324
0,-0.9501811147875836,1.2525855584216463,2.9153999999999995,1,2.9153999999999995,6.0,3.0433085753714018
1,-0.6631195503480085,1.0197375299280158,0.2703,1,0.2703,6.0,6.694537481171309
