x1,x2,x3,time,event,time_true,c1,c2
1,-2.3177572534697832,-1.2866737761125213,0.7781999999999999,1,0.7781999999999999,6.0,4.99529501290724
0,-0.1035620500491514,-0.73455312226123,6.0,0,8.0001,6.0,6.4847751690846565
1,-0.09146270369248301,-2.1070780379150333,2.1887999999999996,1,2.1887999999999996,6.0,2.20674395193329
0,-1.265875532397937,-0.635560566698537,4.365914700562182,0,8.0001,6.0,4.365914700562182
0,-0.8596916687127683,-0.3049958236616059,3.7970999999999995,1,3.7970999999999995,6.0,3.9962316515829124
1,-0.06272555169963995,0.4447269995567027,0.9963,1,0.9963,6.0,2.3199998050216326
1,0.3874536143118688,0.8339658590879693,2.7845999999999997,1,2.7845999999999997,6.0,4.773726604115573
0,-0.32212676475829427,0.32181877876743537,0.8321999999999999,1,0.8321999999999999,6.0,4.514815442040849
0,0.33326088308145857,-1.1683840930739242,2.1296999999999997,1,2.1296999999999997,6.0,6.116137569727454
0,0.30450792363940454,-0.8379676235954447,1.0209,1,1.0209,6.0,3.108671279369105
0,-1.1241485417571244,-0.20896013613007317,0.5346,1,0.5346,6.0,7.4793740469807
0,-0.9392299570691567,0.9850029157720379,1.023884458695619,0,4.8389999999999995,6.0,1.023884458695619
0,1.8995781608992937,0.7776833351987854,0.47519999999999996,1,0.47519999999999996,6.0,1.3343084355929404
0,-0.18700421586427365,-0.3678939250826121,1.5956861878439836,0,2.2838999999999996,6.0,1.5956861878439836
1,1.8190917199602772,1.5728319591265112,0.26759999999999995,1,0.26759999999999995,6.0,7.186462695349253
1,0.3485527363798163,0.26016932211931176,2.1203999999999996,1,2.1203999999999996,6.0,5.938739586142852
1,1.7017298994425945,0.12332392600345816,1.2374999999999998,1,1.2374999999999998,6.0,4.884379579577153
1,-0.3263912624067982,-0.7681906022495608,0.3156,1,0.3156,6.0,2.7428349991580987
0,-1.0843352013273901,1.8043209672498077,0.034499999999999996,1,0.034499999999999996,6.0,1.3399898482643497
1,0.2290659255737399,0.5090201350812041,1.4985,1,1.4985,6.0,3.7836037419332817
1,-1.5068693486204952,-0.26236729478490195,1.3056680416180724,0,8.0001,6.0,1.3056680416180724
1,0.2940901231747424,0.2697219241428374,2.3932964386135596,0,3.4739999999999998,6.0,2.3932964386135596
0,0.22893787638980143,-0.21797697052556567,3.0584999999999996,1,3.0584999999999996,6.0,6.126040274191473
0,0.8536025107807783,-0.6589966480705269,1.4622,1,1.4622,6.0,3.2313587740806575
1,-1.2133406943373306,0.508365123126602,4.7993999999999994,1,4.7993999999999994,6.0,4.940734720947244
1,-0.025564972688538256,2.4467872978320857,0.23609999999999998,1,0.23609999999999998,6.0,5.847875324140178
1,1.752384435734498,2.1545541684413534,0.27899999999999997,1,0.27899999999999997,6.0,7.69569528853696
0,-0.8391586142769663,-0.5972333709438047,1.3661999999999999,1,1.3661999999999999,6.0,3.323327104058265
0,-0.6428366865283163,0.041198648986499734,1.634375885300995,0,8.0001,6.0,1.634375885300995
1,-0.8754526090665009,1.0424178566819013,0.2976,1,0.2976,6.0,1.0353322142148422
0,0.04423865809528851,-0.3738860634121022,3.9290999999999996,1,3.9290999999999996,6.0,5.9861997722974225
0,0.7471050154479996,-1.222895264730305,5.384464551407991,0,8.0001,6.0,5.384464551407991
0,-0.6400165765902359,-0.40457125089095536,2.7910050757740548,0,8.0001,6.0,2.7910050757740548
0,-0.08412534951041656,0.5668293348982459,0.2742,1,0.2742,6.0,6.38348097345746
0,0.7277896593501249,2.2320320287973776,0.46709999999999996,1,0.46709999999999996,6.0,6.873846464872077
1,0.5982318678010855,-0.18564062482799845,1.7438999999999998,1,1.7438999999999998,6.0,5.399513789285942
1,-0.764885591801708,0.27565005336664666,1.1236448479964842,0,1.6317,6.0,1.1236448479964842
0,-1.4429402988097335,-0.2630514072006266,2.3691083245375153,0,8.0001,6.0,2.3691083245375153
1,-1.5019868681083062,-2.5479208241267637,4.851908907043299,0,7.338299999999999,6.0,4.851908907043299
0,0.580824286042257,0.9915494361915006,0.8268,1,0.8268,6.0,1.4990469392161163
0,-0.3389983545906672,-0.7229180719609806,1.2423564169091916,0,8.0001,6.0,1.2423564169091916
0,-0.5336949779487796,0.2561601245685646,3.069092582131548,0,5.1987,6.0,3.069092582131548
1,-1.405434554158925,-0.5473579690480809,3.9307349738027475,0,8.0001,6.0,3.9307349738027475
1,1.0932910588433185,-0.098684022718479,0.1275,1,0.1275,6.0,4.591147623322836
0,-0.6690919977314262,-1.4547724203753816,1.865295410393374,0,8.0001,6.0,1.865295410393374
1,-1.4308730115354895,1.524085573893934,2.7245999999999997,1,2.7245999999999997,6.0,7.859961978787586
1,-0.14786208936523984,0.33587256739473076,0.11789999999999999,1,0.11789999999999999,6.0,6.4166974776865455
1,-0.16085187907829818,-1.933037176470554,2.3726999999999996,1,2.3726999999999996,6.0,6.598751074136456
0,-0.8987686128792569,1.4184731413118705,1.030441356853143,0,4.2189,6.0,1.030441356853143
0,0.21546639275101143,0.4380844486628013,4.129499999999999,1,4.129499999999999,6.0,4.938727389700585
1,-1.0794042166771414,1.3330631844744618,0.6830999999999999,1,0.6830999999999999,6.0,6.6234582339487655
1,-0.37129060512490464,0.8256809414768895,0.6432,1,0.6432,6.0,6.320427380463376
0,2.4849798800519056,0.2558503519124437,0.6722999999999999,1,0.6722999999999999,6.0,2.631293216501436
0,1.2841750284083318,0.8652172880641474,1.6199932861138842,0,2.0745,6.0,1.6199932861138842
1,-1.5716656858120057,2.281438937072158,0.21389999999999998,1,0.21389999999999998,6.0,5.830471095569434
0,-0.972047969342141,0.6152569113550596,3.1229146833854493,0,4.188599999999999,6.0,3.1229146833854493
